CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_014_01_DOPC_DAYS,"16,881",-,4/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_014_01_ELIGCASES,13.351,-,4/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_014_01_NUMERATOR,5,-,4/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_014_01_SIR,0.375,-,4/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_015_01_DENOMINATOR,384,-,10/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_015_01_NUMERATOR,343,-,10/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_015_01_OBS_RATE,89.3,-,10/1/2023,3/31/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_OBS_RATE,23.77,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_OBS_READM,77,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_RSRR,22.07,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_RSRR_2_5,18.77,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_RSRR_97_5,25.96,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_017_01_PPR_PD_VOLUME,324,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_NUMBER,59,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_OBS_RATE,18.32,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_RS_RATE,18.72,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_RS_RATE_2_5,15.02,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_RS_RATE_97_5,22.67,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_018_02_DTC_VOLUME,322,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_019_01_MSPB_NUMB,278,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_019_01_MSPB_SCORE,1.03,-,10/1/2021,9/30/2023,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_021_01_ADJ_RATE,1,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_021_01_DENOMINATOR,490,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_021_01_NUMERATOR,5,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_021_01_OBS_RATE,1,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_020_01_DENOMINATOR,581,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_020_01_NUMERATOR,581,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_020_01_OBS_RATE,100,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_DENOMINATOR_C1,105,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_NUMERATOR_C1,105,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_OBS_RATE_C1,100,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_DENOMINATOR_C2,61,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_NUMERATOR_C2,61,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_022_02_OBS_RATE_C2,100,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_023_02_ADJ_RATE,64.8,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_023_02_DENOMINATOR,105,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_023_02_NUMERATOR,57,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_023_02_OBS_RATE,54.3,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_024_02_DENOMINATOR,383,-,4/1/2024,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_024_02_NUMERATOR,3,-,4/1/2024,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_024_02_OBS_RATE,0.8,-,4/1/2024,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_025_01_DENOMINATOR,442,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_025_01_NUMERATOR,226,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_025_01_OBS_RATE,51.1,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_026_02_DENOMINATOR,58,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_026_02_NUMERATOR,48,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_026_02_OBS_RATE,82.8,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_027_01_DENOMINATOR,390,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_027_01_NUMERATOR,181,-,7/1/2023,6/30/2024,-
452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,-,WEBSTER,TX,77598,Harris,(281) 316-7800,6,L_027_01_OBS_RATE,46.41,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_CI_LOWER,0.434,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_CI_UPPER,2.227,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_DOPC_DAYS,"4,545",-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_ELIGCASES,5.604,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_NUMERATOR,6,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_006_01_SIR,1.071,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_CI_LOWER,0.054,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_CI_UPPER,1.072,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_COMP_PERF,No Different than the National Benchmark,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_DOPC_DAYS,"4,759",-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_ELIGCASES,6.166,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_NUMERATOR,2,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_007_01_SIR,0.324,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_011_05_ADJ_CHG_MOBL_SCORE,6.6,-,7/1/2022,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_011_05_DENOMINATOR,56,-,7/1/2022,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_011_05_OBS_CHG_MOBL_SCORE,7.8,-,7/1/2022,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_012_01_DENOMINATOR,416,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_012_01_NUMERATOR,0,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_012_01_OBS_RATE,0,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_CI_LOWER,0.07,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_CI_UPPER,0.744,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_DOPC_DAYS,"10,242",-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_ELIGCASES,10.967,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_NUMERATOR,3,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_014_01_SIR,0.274,-,4/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_015_01_DENOMINATOR,280,-,10/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_015_01_NUMERATOR,235,-,10/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_015_01_OBS_RATE,83.9,-,10/1/2023,3/31/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_OBS_RATE,19.42,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_OBS_READM,20,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_RSRR,20.59,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_RSRR_2_5,16.23,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_RSRR_97_5,25.55,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_017_01_PPR_PD_VOLUME,103,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_COMP_PERF,No Different than the National Rate,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_NUMBER,21,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_OBS_RATE,15.44,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_RS_RATE,15.85,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_RS_RATE_2_5,11.18,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_RS_RATE_97_5,21.56,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_018_02_DTC_VOLUME,136,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_019_01_MSPB_NUMB,101,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_019_01_MSPB_SCORE,1.02,-,10/1/2021,9/30/2023,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_021_01_ADJ_RATE,0.5,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_021_01_DENOMINATOR,356,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_021_01_NUMERATOR,2,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_021_01_OBS_RATE,0.6,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_020_01_DENOMINATOR,416,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_020_01_NUMERATOR,413,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_020_01_OBS_RATE,99.3,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_DENOMINATOR_C1,76,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_NUMERATOR_C1,71,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_OBS_RATE_C1,93.4,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_DENOMINATOR_C2,38,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_NUMERATOR_C2,37,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_022_02_OBS_RATE_C2,97.4,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_023_02_ADJ_RATE,56.6,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_023_02_DENOMINATOR,76,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_023_02_NUMERATOR,27,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_023_02_OBS_RATE,35.5,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_024_02_DENOMINATOR,249,-,4/1/2024,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_024_02_NUMERATOR,2,-,4/1/2024,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_024_02_OBS_RATE,0.8,-,4/1/2024,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_025_01_DENOMINATOR,277,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_025_01_NUMERATOR,270,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_025_01_OBS_RATE,97.5,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_026_02_DENOMINATOR,85,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_026_02_NUMERATOR,79,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_026_02_OBS_RATE,92.9,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_027_01_DENOMINATOR,222,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_027_01_NUMERATOR,124,-,7/1/2023,6/30/2024,-
452079,KINDRED HOSPTIAL EL PASO,1740 CURIE DRIVE,-,EL PASO,TX,79902,El Paso,(915) 351-9044,6,L_027_01_OBS_RATE,55.86,-,7/1/2023,6/30/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_CI_LOWER,Not Available,6,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_CI_UPPER,0.368,-,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_COMP_PERF,Better than the National Benchmark,-,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_DOPC_DAYS,"5,053",-,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_ELIGCASES,8.142,-,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_NUMERATOR,0,-,4/1/2023,3/31/2024,-
452080,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,-,SUGAR LAND,TX,77479,Fort Bend,(281) 275-6000,6,L_006_01_SIR,0,-,4/1/2023,3/31/2024,-
